1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000000e+01,1.200000000000000000e+01,2.798821124962916132e+06
4.200000000000000000e+01,1.300000000000000000e+01,2.577197537110139365e+02
4.300000000000000000e+01,1.100000000000000000e+01,2.593251669237113219e+02
4.400000000000000000e+01,1.000000000000000000e+01,2.648135762418691570e+02
4.500000000000000000e+01,8.000000000000000000e+00,2.757185919766372990e+02
4.600000000000000000e+01,1.500000000000000000e+01,4.073953078319959786e+02
4.700000000000000000e+01,1.100000000000000000e+01,1.265401060026862979e+03
4.800000000000000000e+01,7.000000000000000000e+00,1.164557533873299235e+03
4.900000000000000000e+01,9.000000000000000000e+00,1.166329291135506310e+03
5.000000000000000000e+01,1.200000000000000000e+01,1.225998281398295831e+03
5.100000000000000000e+01,9.000000000000000000e+00,1.226322953783426783e+03
5.200000000000000000e+01,1.000000000000000000e+01,1.164725671611057351e+03
5.300000000000000000e+01,1.200000000000000000e+01,1.157012910977974116e+03
5.400000000000000000e+01,1.100000000000000000e+01,1.196003278569779241e+03
5.500000000000000000e+01,1.300000000000000000e+01,1.015377897357012671e+03
5.600000000000000000e+01,1.200000000000000000e+01,1.190616928926698620e+03
5.700000000000000000e+01,8.000000000000000000e+00,1.170113225570229133e+03
5.800000000000000000e+01,9.000000000000000000e+00,1.016319544223813750e+03
5.900000000000000000e+01,8.000000000000000000e+00,1.143004507080172743e+03
6.000000000000000000e+01,1.200000000000000000e+01,1.122317384926534032e+03
6.100000000000000000e+01,1.000000000000000000e+01,1.134538212162046875e+03
6.200000000000000000e+01,1.100000000000000000e+01,1.399368851453910338e+03
6.300000000000000000e+01,1.000000000000000000e+01,1.160278455577912155e+03
